c 0783 C3      09 00 22.70  53 56 41.50 MCG +09-15-069            7547   2  0.77 -18.47  6.36 -10.31  1.76  7541   9 232  257  0.94 0.26   3.8    5.7  9.41  3.05
c 0784         09 00 24.10  25 36 53.00 UGC 4722                  1828   5  0.44 -16.89  8.10 -10.60  2.51  1829   2  59  153 10.83 0.29  49.8   92.5  9.24  1.14
c 0785 C1      09 00 38.20  50 40 42.10 UGC 4719                  5071   2  1.85 -20.21 10.96 -10.45  2.64  5072  23 493  608  4.52 0.59   7.1   12.6  9.75 -1.22
c 0786 C1      09 00 41.90  17 37 18.40 UGC 4729                  3899   3  0.64 -18.84  9.55 -09.85  2.48  3899  10 126  195  3.07 0.32   9.7   18.1  9.35 -0.20
c 0787         09 00 58.50  47 47 43.30 KUG 0857+479              3127   2  1.56 -18.49  9.99 -10.69  3.21  3142  12 303  331  1.45 0.54   3.4    4.3  8.84 -1.15
c 0789         09 03 39.90  03 22 11.20 CGCG 033-053              3715   2  1.43 -19.15 10.13 -12.35  3.15  3735   2 114  128  2.37 0.33   7.3   11.6  9.20 -0.93
c 0790 C1      09 03 59.70  21 54 23.60 NGC 2737                  3144   2  1.36 -19.40 10.21 -12.10  2.97  3109   6 222  282  7.10 0.46  13.3   26.5  9.52 -0.69
c 0791 C1      09 04 00.40  21 58 03.40 NGC 2738                  3099   2  1.32 -19.49 10.32 -10.37  2.85  3104   5 231  285  8.03 0.44  14.0   30.6  9.57 -0.75
c 0792         09 04 22.80  27 57 10.80 IC 2430                   2997   4  0.99 -18.93  9.58 -10.23  2.87  3004   2 228  244  2.96 0.41   8.1   11.2  9.11 -0.48
c 0793         09 04 54.10  25 00 14.10 NGC 2743                  2991   4  0.95 -19.49  9.71 -10.25  2.75  2997  29  75  215  2.02 0.37   6.9   14.0  8.95 -0.76
c 0794         09 05 12.50  05 52 05.20 ASK 260160                3868  19  0.75 -16.76  7.13 -10.54  2.59  3890   3 124  139  1.21 0.28   5.9    6.9  8.95  1.81
c 0795         09 05 33.60  37 33 47.50 2MASX J09053367+3733490   1894   1  0.23 -16.30  7.60 -08.77  2.48  1895   6 169  199  2.64 0.32   6.7   13.6  8.66  1.06
c 0796 NZ      09 05 36.90  45 19 20.60 UGC 4762                  1684 159  0.13 -15.06   ---    ---  3.06  2010   5 117  146  3.02 0.34   8.6   15.1  8.77  8.77
c 0797         09 06 40.50  34 37 08.60 UGC 4777                  2034   2  0.53 -17.85  8.79 -10.73  3.09  2047   3 184  209  5.87 0.41  12.1   23.2  9.07  0.29
c 0798 C3      09 07 11.10  50 42 45.80 UGC 4778                 11241   2  1.37 -22.44 11.34 -11.62  2.70 11241   9 275  320  2.64 0.43   6.5    9.4 10.21 -1.13
c 0800         09 08 51.01  03 26 54.00 CGCG 034-004              3844   4  0.88 -18.72  9.45 -10.41  2.68  3864   4 137  150  1.03 0.30   4.2    5.4  8.87 -0.59
c 0803         09 09 19.40  54 54 43.00 UGC 4800                  2440   4  0.95 -18.35  9.27 -10.21  4.07  2433   4 251  274  7.06 0.62   8.5   18.1  9.30  0.04
c 0804         09 09 20.20  01 36 51.50 PGC 1200328               1321   2  0.49 -14.46  7.33 -09.45  2.45  1325   7  90  111  0.80 0.24   4.1    5.7  7.83  0.50
c 0805 N       09 09 33.70  33 07 24.70 NGC 2770                  1934   3  1.54 -18.90   ---    ---  3.18  1943   1 333  364 24.16 0.56  25.6   68.9  9.64  9.64
c 0806 C3      09 09 41.80  37 36 05.70 IC 0527                   6867   3  1.50 -20.55 10.92 -12.72  2.83  6885   5 366  393  5.51 0.51   7.5   16.6 10.10 -0.82
c 0807         09 10 01.70  32 56 59.80 ASK 282881                2019   9  0.13 -15.44  7.48 -09.18  1.80  2017   5  65  119  1.99 0.18  14.7   22.4  8.59  1.11
c 0808         09 10 05.50  54 34 49.10 UGC 4807                  3929   5  0.97 -19.38  9.63 -10.83  3.26  3932   6 127  172  3.76 0.39   9.5   16.8  9.45 -0.19
c 0810 U       09 10 18.20  58 36 02.30 ASK 62242                 1186   6  0.06 -11.87  6.89 -09.53  2.97  1173   6  89  104  0.75 0.28   3.5    4.4  7.70  0.81
c 0811 NC3RZPF 09 10 19.50  07 01 41.10 NGC 2775                  1468  69  1.47 -20.30   ---    ---  2.41  1352   4 401  431  3.30 0.46   9.2   11.4  8.46  8.46
c 0813 C3      09 10 39.70  50 22 47.40 NGC 2771                  5098   2  1.47 -20.70 10.82 -12.68  3.20  5101   3 236  251  3.16 0.46   5.8   10.5  9.60 -1.23
c 0814         09 10 41.80  07 12 24.10 NGC 2777                  1475   3  0.38 -17.69  8.51 -09.34  5.31  1484  12 117  179  5.12 0.66   7.6   14.8  8.74  0.22
c 0815         09 11 08.40  42 39 22.10 ASK 264072                1815   2  0.36 -16.11  7.91 -09.18  4.87  1816   8  58  105  2.45 0.46   7.8   10.9  8.59  0.68
c 0816         09 11 33.80  51 15 15.90 UGC 4824                  2177   5  0.89 -18.31  9.29 -11.35  3.32  2186   3 242  266  5.78 0.50  10.9   18.5  9.12 -0.16
c 0818         09 11 45.30  35 24 18.50 KUG 0908+356              1819   2  0.53 -15.51  7.13 -10.14  3.93  1819  13  56  105  1.26 0.37   5.2    7.0  8.30  1.17
c 0819 NPF     09 12 09.50  35 31 36.10 UGC 4837                  1851   2  0.48 -16.70   ---    ---  3.32  1878   2 103  131  6.29 0.35  18.8   30.9  9.03  9.03
c 0820         09 12 14.50  44 57 17.40 NGC 2776                  2619   3  1.31 -20.25 10.34 -11.48  3.62  2625   1 177  210 23.43 0.48  38.6   80.3  9.89 -0.45
c 0822         09 13 31.40  28 57 06.30 IC 2446                   7950   4  1.68 -21.51 11.30 -11.92  2.73  7932   4 604  618  2.20 0.61   4.9    5.3  9.82 -1.48
c 0827 A1      09 14 48.80  33 01 15.30 2MASX J09144880+3301148   1819   3  0.59 -16.25  8.12 -09.49  2.95  1817   8  76   92  0.43 0.26   2.8    2.8  7.83 -0.29
c 0829 C3      09 14 59.70  29 43 48.80 NGC 2789                  6343   3  1.29 -21.55 10.89 -11.12  2.33  6320  26 361  433  2.29 0.44   4.0    8.4  9.64 -1.25
c 0832 NC1     09 16 23.80  43 11 19.50 ASK 264086                2644   9  0.40 -15.60   ---    ---  3.99  2616  15 135  219  4.42 0.55   8.2   15.7  9.16  9.16
c 0834 NF      09 16 46.70  34 26 12.00 NGC 2793                  1679   2  0.63 -17.76   ---    ---  3.93  1682   3  94  127  6.17 0.41  16.0   26.8  8.92  8.92
c 0837 C1      09 17 06.90  20 04 10.90 NGC 2809                  8345   3  1.40 -21.89 11.24 -12.39  2.08  8420   4  94  105  0.63 0.19   3.8    5.0  9.33 -1.91
c 0838 C1      09 17 21.60  41 54 39.50 UGC 4904                  1667   4  0.70 -17.34  6.04 -10.27  2.56  1721   6 238  319  9.07 0.42  18.4   38.0  9.11  3.07
c 0839 NC1F    09 17 22.70  41 59 54.10 NGC 2798                  1828   2  1.42 -19.04   ---    ---  3.43  1758   8 306  355 10.07 0.60   8.6   27.8  9.17  9.17
c 0840         09 17 39.90  52 59 34.50 UGC 4906                  2274   2  1.57 -19.22 10.25 -10.68  4.00  2267  13 366  413  4.99 0.75   4.9   10.8  9.10 -1.15
c 0841 NC3F    09 17 47.30  53 17 37.40 SHOC249                   2280   2  0.40 -16.74  6.09 -08.01  4.15  2275   7  91  131  3.21 0.44   7.9   13.4  8.90  2.81
c 0842 C3      09 17 59.30  52 44 33.50 UGC 4913                  2352   3  0.77 -17.56  8.88 -10.12  3.84  2358   3 184  196  3.11 0.50   5.8    9.9  8.92  0.04
c 0843         09 18 36.50  47 52 20.70 UGC 4922                  1998   8  0.25 -17.55  8.95 -11.85  3.44  1991   1 238  261 12.03 0.51  18.1   37.5  9.36  0.41
c 0845         09 18 58.60  58 14 07.70 ASK 62006                 1167   2  0.43 -14.13  7.19 -09.48  4.07  1156   8  99  120  1.08 0.41   3.6    4.4  7.84  0.65
c 0847         09 19 58.02  37 11 28.50 IC 2461                   2257   3  1.78 -18.42 10.14 -11.22  2.58  2261   2 370  394  9.24 0.47  16.4   30.8  9.36 -0.78
c 0851 C1F     09 20 07.50  54 04 24.70 SBS 0916+543              3559   2  0.49 -17.32  8.45 -09.24  4.37  3543  29 212  277  1.30 0.67   3.2    3.4  8.89  0.44
c 0852         09 20 56.10  52 34 04.20 Mrk 1416                  2314   1 -0.25 -16.98  6.08 -08.13  3.09  2325   6  61   93  1.55 0.27   7.3   10.6  8.61  2.53
c 0853         09 20 59.60  11 03 33.20 CGCG 062-024              1330   3  0.28 -15.99  8.18 -09.91  2.23  1330   2 143  161  2.89 0.26  10.2   17.9  8.39  0.21
c 0854 A1      09 21 14.99  09 43 52.20 ASK 293255                1383   3  0.65 -13.92  7.24 -09.62  2.45  1357   4  48   59  0.26 0.17   3.2    2.5  7.37  0.13
c 0855         09 21 45.60  39 31 29.30 UGC 4970                  2411   6  1.27 -17.32  9.26 -10.47  2.51  2409   3 227  245  2.70 0.36   8.6   11.8  8.88 -0.38
c 0856 NF      09 21 47.80  40 09 00.60 NGC 2844                  1422   8  1.49 -18.14   ---    ---  2.02  1485   2 317  345  6.80 0.35  17.2   31.3  8.86  8.86
c 0859         09 23 03.09  44 33 17.70 UGC 4982                  2658   4  1.23 -18.76  9.76 -10.34  1.77  2659   7 280  311  2.50 0.29   6.4   13.9  8.93 -0.83
c 0860 NF      09 23 11.30  26 49 02.60 CGCG 151-073              2470   2  0.61 -17.61   ---    ---  3.90  2476  15 127  183  2.22 0.49   5.2    8.3  8.82  8.82
c 0861 C3      09 23 17.30  40 12 00.10 NGC 2853                  1783   5  1.29 -17.43  9.22 -10.17  2.75  1772   2 215  230  4.10 0.39  10.1   16.8  8.79 -0.42
c 0862         09 23 36.50  02 08 11.20 NGC 2861                  5070   2  1.21 -20.79 10.58 -11.64  2.50  5085   3 152  171  2.86 0.30   8.7   15.2  9.55 -1.03
c 0863 C1      09 24 02.90  49 12 14.90 NGC 2854                  2789   4  1.27 -19.38  9.93    ---  4.07  2732  24 220  381  8.44 0.73   9.7   23.0  9.48 -0.45
c 0865         09 24 55.10  26 46 28.80 NGC 2862                  4079   2  1.68 -20.47 10.84 -11.90  2.49  4095   5 585  617  8.80 0.57   8.2   24.0  9.85 -0.99
c 0866 F       09 25 13.27  58 57 30.80 ASK 62388                 3223   3  0.03 -16.91  6.44 -10.42  4.00  3216   3 174  186  2.41 0.50   4.8    7.5  9.08  2.64
c 0867         09 25 47.99  34 16 37.50 UGC 5015                  1629  10  0.87 -16.40  8.80 -12.09  3.28  1645   2 132  147  3.71 0.37  10.9   16.3  8.68 -0.11
c 0870         09 28 33.13  41 23 30.10 ASK 207866                4392   2  0.66 -17.58  6.08 -10.33  2.58  4395  44  45  196  0.88 0.33   5.0    8.3  8.92  2.84
c 0871         09 28 55.40  49 14 18.50 UGC 5049                  2731   3  1.56 -18.14  9.78 -10.63  3.08  2718   8 295  334  4.07 0.52   6.9   12.7  9.16 -0.62
c 0872         09 28 59.10  28 45 28.60 ASK 488878                1228   2  0.70 -14.91  7.71 -09.78  2.27  1228   6  91  120  1.21 0.23   6.6    9.2  7.94  0.23
c 0873         09 29 51.80  11 55 35.80 ASK 427852                1639   5  0.08 -14.75  7.41 -09.49  2.67  1619   4 123  149  3.01 0.30   9.3   16.8  8.58  1.17
c 0874         09 30 10.30  07 54 09.80 IC 0540                   2048   3  1.50 -18.09  9.79 -11.47  1.61  2036  33 279  395  1.33 0.30   5.1    8.2  8.42 -1.36
c 0875 C1      09 30 28.00  16 21 43.00 CGCG 091-101              8637   2  1.56 -20.76 10.86 -10.06  2.46  8627  16 398  443  1.59 0.47   4.0    5.2  9.75 -1.11
c 0876         09 31 36.20  27 17 46.60 ASK 489342                1509   2  0.28 -13.99  6.94 -09.08  2.05  1509   7  59   83  0.39 0.17   4.5    4.1  7.64  0.70
c 0877 C1A1    09 33 46.10  10 09 09.00 NGC 2911                  3231   2  1.73 -20.46 11.04 -13.08  1.60  3142  67 314  585  2.35 0.36   5.9   13.6  9.05 -1.99
c 0878         09 34 02.70  09 28 45.10 NGC 2913                  3048   3  1.17 -19.28  9.75 -10.47  2.78  3054   6 216  238  2.10 0.39   5.5    8.5  8.97 -0.77
c 0879 C1A2    09 34 02.80  10 06 31.30 NGC 2914                  3144   2  1.48 -19.80 10.37 -11.87  1.14  3153  15 296  367  1.86 0.20   6.9   15.7  8.95 -1.42
c 0880 NF      09 34 46.40  10 17 29.90 NGC 2919                  2565   2  1.23 -19.42   ---    ---  3.12  2428   9 320  359  3.75 0.55   5.8   11.1  9.03  9.03
c 0881 C3      09 34 57.60  21 42 18.90 NGC 2916                  3713   2  1.36 -20.34 10.63 -10.54  2.55  3722   3 357  400  8.70 0.47  19.1   29.7  9.77 -0.86
c 0883         09 35 07.50  05 07 12.20 UGC 5107                  2004   2  0.58 -17.15  8.43 -09.68  2.37  2006   1 174  192  5.89 0.30  18.4   31.2  9.06  0.63
c 0884         09 35 20.00  35 54 49.20 UGC 5105                  1545  22  0.74 -16.02  8.34 -11.79  3.47  1541   6  96  130  2.56 0.37   7.6   12.4  8.47  0.13
c 0885         09 35 26.30  29 48 45.40 UGC 5108                  8135   2  1.60 -21.13 11.03 -11.08  3.20  8161  29 421  492  2.70 0.64   3.4    6.7  9.94 -1.09
c 0887         09 36 07.50  29 06 42.90 KUG 0933+293              1661   2  0.74 -16.97  8.53 -09.68  2.07  1638  42 122  212  0.63 0.28   3.1    4.6  7.91 -0.62
c 0888 C3      09 37 15.20  23 35 26.10 NGC 2927                  7539   2  1.46 -21.59 11.15 -12.58  3.01  7541  14 509  575  5.72 0.66   6.7   13.7 10.20 -0.96
c 0889         09 37 31.00  32 50 29.00 NGC 2926                  4358   3  1.12 -19.61 10.01 -10.05  2.47  4357  12 237  277  1.85 0.38   4.7    8.0  9.23 -0.78
c 0890 NZF     09 37 47.70  27 33 57.70 KUG 0934+277              1440  62  0.19 -14.50   ---    ---  3.06  1593   1  41   62  2.19 0.22  17.4   18.3  8.43  8.43
c 0891         09 37 57.99  25 29 41.20 UGC 5129                  4053   1  1.37 -19.89 10.29 -12.01  3.19  4060   3 310  327  4.78 0.53   6.5   14.0  9.58 -0.71
c 0892         09 38 07.90  09 31 26.00 NGC 2939                  3326   3  1.53 -19.84 10.26 -10.91  2.58  3335   1 343  372 16.21 0.46  27.9   55.9  9.94 -0.32
c 0893         09 38 10.20  61 52 12.00 MCG +10-14-027            1708   6 -0.14 -13.30  7.54 -10.38  2.83  1716   3 106  115  0.59 0.28   3.7    3.3  7.92  0.38
c 0897         09 38 36.20  43 10 36.40 UGC 5135                  1718   4  0.87 -17.47  8.87 -10.16  3.06  1726   5 167  188  2.62 0.39   5.8   10.9  8.58 -0.29
c 0898 U       09 38 57.10  00 41 33.50 ASK 60823                 2085  13  0.58 -12.13   ---    ---  3.08  2074   3  79  109  2.96 0.30  11.8   17.9  8.79  8.79
c 0899         09 38 59.20  06 57 19.50 NGC 2948                  4980   2  1.43 -20.79 10.77 -10.38  3.13  4985   6 379  413  3.50 0.58   7.2    9.4  9.62 -1.15
c 0900 C3      09 39 07.90  34 00 22.70 NGC 2942                  4412   4  1.10 -20.23 10.23 -11.27  3.23  4415   3 250  285 11.93 0.50  16.8   38.4 10.05 -0.18
c 0903 N       09 40 43.20  03 57 34.90 IC 0549                   1297   2  0.57 -16.41   ---    ---  2.63  1328  10 110  162  2.04 0.31   7.4   12.3  8.24  8.24
c 0905 NC1     09 40 56.30  05 02 39.70 PGC 1277283               1864   6  0.36 -15.41   ---    ---  2.61  1831   5 151  174  2.34 0.32   6.9   12.0  8.57  8.57
c 0908 NZPF    09 42 04.70  00 20 11.00 NGC 2967                  1840   3  1.04 -19.72   ---    ---  2.45  1886   1 131  160 18.23 0.29  62.3  107.4  9.50  9.50
c 0909 NC3RF   09 42 13.90  04 40 32.40 NGC 2966                  1949   2  1.53 -18.52   ---    ---  2.57  2033   4 245  279  5.31 0.40  12.0   21.8  9.03  9.03
c 0910 N       09 42 53.60  06 38 38.60 PGC 1304790               5921   5  0.76 -18.28   ---    ---  1.64  5894   6 140  156  0.46 0.19   3.5    3.9  8.89  8.89
c 0911 NC3RF   09 42 54.60  31 50 48.90 NGC 2964                  1205   3  1.53 -18.89   ---    ---  2.03  1314   2 291  332 14.28 0.34  28.1   68.3  9.08  9.08
c 0913         09 43 02.20  05 01 44.40 ASK 192835                1963  13  0.29 -14.57  6.45 -10.96  2.66  1966   4  99  111  0.85 0.26   4.2    5.3  8.20  1.75
c 0914 NF      09 43 06.20  41 05 34.80 UGC 5187                  1458   5  1.34 -16.99   ---    ---  2.78  1462   1 132  153 10.69 0.32  36.2   55.3  9.04  9.04
c 0915 C1      09 43 12.00  31 55 43.30 NGC 2968                  1538   3  2.15 -19.10 10.90 -13.56  2.79  1406  44 218  501  6.25 0.58   9.4   25.1  8.73 -2.16
c 0916         09 43 22.99  58 31 28.80 KUG 0939+587              1344   3  0.54 -15.62  7.91 -09.70  4.11  1353  57 105  246  1.61 0.60   3.7    6.3  8.15  0.24
c 0919 NZ      09 43 42.96  41 34 08.90 ASK 207952                1409  39  0.54 -14.24   ---    ---  1.92  1438   6  41   58  0.28 0.14   4.1    3.7  7.44  7.44
c 0920         09 43 57.40  02 51 04.70 CGCG 035-041              3663   2  0.59 -18.07  6.10 -08.71  3.79  3665   3  81  102  2.35 0.35   8.2   11.3  9.18  3.08
c 0921         09 44 46.20 -00 41 18.30 ASK 46                    1223   1  0.28 -15.60  7.61 -09.55  2.68  1222   1 121  145  6.08 0.30  20.3   34.1  8.64  1.03
c 0922 RF      09 46 02.50  01 40 19.40 UGC 5228                  1758   1  0.89 -18.80  6.21 -08.64  2.89  1869   1 268  288 13.98 0.45  21.9   48.9  9.37  3.16
c 0923 C1      09 46 21.10  03 04 16.90 IC 0564                   5988   3  1.63 -20.49 10.84 -10.62  2.52  5982   9 468  529  9.36 0.53   9.5   28.0 10.21 -0.64
c 0925         09 46 29.10  30 39 52.70 ASK 491506                1466   3  0.78 -15.32  7.87 -09.40  2.63  1454   2 100  121  2.35 0.27  10.3   14.8  8.38  0.51
c 0929 NF      09 46 54.10  00 30 29.60 UGC 5238                  1775   1  0.80 -17.63   ---    ---  2.77  1775   1 216  239 15.20 0.40  26.3   61.8  9.36  9.36
c 0930 U       09 47 00.70  02 04 26.70 ASK 61644                 3721   5  1.42 -15.76  6.98 -11.11  3.16  3712   9 137  179  2.03 0.39   6.4    9.0  9.13  2.15
c 0932         09 47 45.30  02 37 37.00 UGC 5249                  1877   2  0.76 -18.01  8.74 -10.04  3.34  1875   1 210  236 13.85 0.47  25.1   47.4  9.37  0.63
c 0933 C1      09 48 04.70  32 52 57.00 Mrk 0408                  1529   2  0.47 -17.32  8.39 -09.10  3.45  1550   4  92  117  2.11 0.35   7.5   10.5  8.39   ---
c 0934         09 48 21.30  30 45 33.60 ASK 491436                1476   1  0.32 -14.06  7.01 -09.37  1.73  1470  21  53  112  0.38 0.17   4.1    5.0  7.60  0.59
c 0935 NRF     09 48 38.40  33 25 29.10 NGC 3003                  1409   2  1.00 -18.55   ---    ---  2.47  1454   1 228  180 41.33 0.31  82.8  183.7  9.62  9.62
c 0937         09 48 43.60  44 04 53.10 NGC 2998                  4769   3  1.13 -21.02 10.59 -11.49  3.86  4778   2 387  411 14.38 0.72  15.8   31.1 10.20 -0.39
c 0939         09 49 41.20  32 13 15.90 NGC 3011                  1527   5  1.16 -17.59  9.22 -10.49  2.98  1502   6  73   49  1.28 0.19   5.4    8.3  8.14 -1.08
c 0941 R       09 50 04.50  12 48 26.60 NGC 3020                  1443   3  0.49 -18.22  8.59 -09.47  2.15  1438   1 211  232 22.46 0.30  57.4  119.2  9.35  0.76
c 0942         09 50 10.90  28 00 47.70 KUG 0947+282              1451   2 -0.04 -16.07  7.86 -09.11  2.16  1445   2  70  108  3.10 0.21  19.4   28.3  8.49  0.64
c 0943 NP      09 50 16.96  27 18 17.50 KUG 0947+275              1427   1  0.65 -14.43   ---    ---  3.03  1416   6  59   77  0.51 0.25   4.2    3.7  7.70  7.70
c 0944 NC1F    09 50 27.40  12 45 55.70 NGC 3024                  1344   1  0.77 -17.42  7.86 -09.33  3.00  1414   1 221  254 15.89 0.44  30.3   59.1  9.19  1.33
c 0945 C1      09 50 36.30  12 48 32.60 ASK 428704                1420   4  0.84 -14.84  7.87 -10.15  1.48  1468   2  75  158  6.63 0.17  45.6   85.3  8.85  0.98
c 0946         09 50 55.40  28 33 04.00 NGC 3026                  1477   3  0.84 -18.21  9.07 -10.19  3.02  1478   3 198  237  8.56 0.43  17.6   33.4  8.96 -0.11
c 0947 F       09 50 58.00  33 33 19.30 NGC 3021                  1603   3  1.28 -18.97  6.07 -08.50  3.51  1554   8 209  297 10.14 0.56  15.3   33.1  9.07  3.00
c 0948         09 51 28.10  32 56 35.00 2MASX J09512804+3256337   1453   3  0.55 -17.06  8.46 -10.60  2.23  1472   3 130  155  3.82 0.26  10.2   24.9  8.60  0.14
c 0950 C3      09 52 54.40  42 50 52.90 UGC 5295                  4806   3  1.44 -20.39 10.55 -10.69  2.61  4787   1 284  314 13.56 0.42  26.4   50.5 10.17 -0.38
c 0951         09 54 09.20  58 20 27.50 UGC 5306                  1176   5  0.70 -16.24  8.10 -10.06  2.32  1191   5 130  152  1.38 0.26   5.7    8.6  7.97 -0.13
c 0953         09 54 49.60  09 16 15.90 NGC 3049                  1457   2  0.83 -18.34  9.12 -09.65  2.25  1494   1 204  224  9.36 0.31  24.5   48.3  9.00 -0.12
c 0954         09 55 18.10  04 16 12.00 NGC 3055                  1801   3  0.98 -19.29  9.79 -09.99  2.68  1818   2 262  284  9.02 0.42  14.5   34.4  9.16 -0.63
c 0955         09 55 24.50  33 15 45.90 UGC 5326                  1416   9  0.70 -17.24  8.11 -09.10  3.73  1411   5  99  137  3.60 0.40   9.6   16.1  8.54  0.43
c 0956         09 55 37.70  04 28 36.20 ASK 95056                 1943   2  0.46 -16.02  7.90 -09.47  1.96  1930  23  73  150  0.74 0.22   4.9    7.3  8.12  0.22
c 0957         09 56 20.10  27 13 39.20 IC 2520                   1244   4  1.45 -16.86  9.36 -10.42  2.00  1243   2 147  189  6.39 0.25  22.6   43.7  8.68 -0.68
c 0958 N       09 57 29.40  27 45 24.30 PGC 4571034               1180   4  0.30 -13.37  6.76 -09.22  1.72  1181  17  30   88  0.40 0.15   5.0    7.0  7.42  0.66
c 0959         09 57 32.80  33 37 11.00 IC 2524                   1459   2  0.54 -17.23  8.36 -09.14  2.74  1467   6 156  193  3.01 0.35   8.4   14.6  8.50  0.14
c 0960         09 57 35.60  45 13 47.60 UGC 5345                  3696   2  1.51 -19.38 10.30 -11.48  3.13  3709  32 392  464  2.02 0.62   3.2    5.4  9.13 -1.17
c 0961         09 58 05.80  37 17 19.00 UGC 5349                  1377   6  0.69 -17.33   ---    ---  2.71  1376   1 194  212 11.11 0.37  25.8   48.7  9.01  9.01
c 0962         09 58 21.10  32 22 11.60 NGC 3067                  1451   4  1.39 -19.02 10.06 -10.50  1.72  1472   9 176  277  5.53 0.27  16.8   40.1  8.78 -1.27
c 0963         09 58 47.10  11 23 19.30 UGC 5358                  2916   2  0.48 -17.83  9.03 -10.00  2.53  2914   2 199  218  3.79 0.34  10.9   17.5  9.19  0.17
c 0964         09 58 53.40  47 44 12.60 UGC 5354                  1167   7  0.28 -16.82  8.51 -10.37  3.57  1167   1 167  191 13.10 0.46  24.1   47.1  8.93  0.42
c 0965         09 59 18.70  47 36 58.40 ASK 182395                1099   2  0.51 -14.27  7.22 -09.48  3.74  1103   4  93  111  1.82 0.37   5.4    8.4  8.03  0.80
c 0966 C3      09 59 29.99  41 46 01.40 KUG 0956+420              1666   2  0.45 -15.74  7.73 -09.37  2.27  1665   3 101  118  1.46 0.23   7.1   10.5  8.29  0.56
c 0967 C1      09 59 43.50  11 39 38.60 CGCG 064-021              2816   2  1.30 -18.74  9.83 -12.03  1.44  2912  26 471  548  1.50 0.31   4.2    7.9  8.80 -1.03
c 0968 NF      10 00 06.20  45 31 09.60 PGC 28916                 1694   1  0.52 -16.21   ---    ---  2.48  1735   4 132  151  1.86 0.28   6.5   10.8  8.43  8.43
c 0969 N       10 00 05.80  43 11 34.30 ASK 208681                1679   2  0.21 -15.09   ---    ---  1.44  1666   6  40   63  0.34 0.11   5.7    6.1  7.65  7.65
c 0970 C1      10 00 14.60  09 37 02.40 ASK 294909                5297   2  0.90 -16.31  6.09 -09.38  1.48  5373  27 192  297  1.35 0.23   5.7   10.7  9.28  3.19
c 0971         10 00 18.90  54 32 18.90 UGC 5369                  1549   2  1.13 -16.90  8.87 -10.88  3.26  1549   6 222  253  4.10 0.48   7.1   14.0  8.68 -0.20
c 0972 C1      10 00 27.10  03 22 27.70 UGC 5376                  2056   4  1.59 -18.54 10.25 -10.39  2.32  2050   1 370  391 13.55 0.42  19.5   50.3  9.44 -0.81
c 0973 C1      10 00 31.60  03 12 19.00 UGC 5377                  2151   4  0.68 -18.01  8.77 -09.97  2.47  2047   2 351  379  8.44 0.44  14.1   30.2  9.23  0.46
c 0974 N       10 00 31.98  04 24 25.40 UGC 5378                  4153   5  1.01 -19.62   ---    ---  2.79  4159   3 252  272  3.11 0.42   7.5   11.5  9.41  9.41
c 0978         10 01 47.90  36 29 55.30 UGC 5394                  1430   3  0.43 -15.78  7.77 -09.39  1.56  1432   1 150  171  6.59 0.19  32.9   57.0  8.81  1.04
c 0980 C1      10 02 35.50  19 10 36.80 UGC 5403                  2093   2  1.63 -18.37 10.00 -09.80  2.64  2073   4 254  301  5.89 0.42  15.1   23.2  9.09 -0.92
c 0981         10 03 02.00  38 22 37.60 ASK 313685                1339   4  0.60 -14.95  7.76 -09.96  1.89  1330   6 130  143  0.41 0.21   2.9    3.2  7.55 -0.21
c 0982         10 03 28.80  46 37 42.00 KUG 1000+468              4826   3  1.44 -19.85 10.37 -12.03  3.05  4832   8 260  290  2.84 0.48   4.9    9.5  9.51 -0.86
c 0984 C3      10 04 05.20  31 11 07.60 NGC 3106                  6192   2  1.44 -21.48 11.07 -12.71  2.28  6200   4 224  260  5.11 0.34  13.1   24.4  9.98 -1.09
c 0985         10 04 08.70  06 30 37.70 Mrk 0714                  1252   2  0.52 -15.87  7.89 -09.54  1.58  1265   5  67   95  0.76 0.14   7.6    9.7  7.77 -0.12
c 0989 NPF     10 05 17.60  01 38 28.50 2dFGRS N421Z115           1267   2  0.59 -13.69   ---    ---  2.63  1270   3 100  130  3.17 0.28  12.8   19.9  8.39  8.39
c 0992         10 07 11.50  33 01 38.50 NGC 3118                  1336   2  0.68 -17.31  8.65 -09.81  2.43  1337   1 206  234 15.55 0.34  32.6   73.8  9.13  0.47
c 0993 NRF     10 08 06.70  51 50 52.30 UGC 5460                  1081   2  0.83 -16.47   ---    ---  3.26  1093   1  90  114 10.29 0.32  36.8   55.1  8.77  8.77
c 0994         10 09 17.40  05 24 14.60 FGC 120A                  1721   6  0.62 -15.31  6.05 -08.61  2.89  1717   8  89  119  1.05 0.29   5.0    6.4  8.17  2.13
c 0996         10 10 27.90  27 57 21.90 IC 2550                   4779   3  1.29 -20.34 10.42 -10.86  2.59  4782   6 239  260  2.06 0.38   4.6    8.4  9.36 -1.06
c 0997         10 10 39.90  20 04 12.60 UGC 5489                  3795   2  1.55 -20.32 10.72 -12.40  2.51  3823   3 433  451  6.00 0.49   7.9   18.9  9.63 -1.09
c 1000 A1      10 12 52.80  22 43 19.20 CGCG 123-024              1281   3  0.80 -16.05  8.16 -09.73  3.08  1281   6 104  119  0.59 0.31   3.3    3.1  7.67 -0.49
